ds,y
1/29/2014,225.05 
1/30/2014,224.81 
1/31/2014,225.77 
2/3/2014,225.91 
2/4/2014,225.33 
2/6/2014,224.88 
2/7/2014,227.80 
2/10/2014,230.59 
2/11/2014,228.50 
2/12/2014,237.36 
2/13/2014,231.47 
2/14/2014,227.23 
2/17/2014,215.87 
2/18/2014,205.08 
2/19/2014,197.62 
2/20/2014,193.43 
2/21/2014,195.79 
2/24/2014,196.83 
2/25/2014,196.23 
2/26/2014,195.91 
2/27/2014,194.85 
2/28/2014,194.85 
3/3/2014,204.59 
3/4/2014,205.59 
3/5/2014,205.94 
3/6/2014,205.31 
3/7/2014,204.66 
3/10/2014,208.08 
3/11/2014,203.11 
3/12/2014,205.86 
3/13/2014,206.87 
3/14/2014,208.19 
3/17/2014,207.45 
3/18/2014,207.91 
3/19/2014,209.35 
3/20/2014,215.36 
3/21/2014,215.15 
3/24/2014,211.51 
3/25/2014,213.05 
3/26/2014,214.74 
3/27/2014,219.08 
3/28/2014,216.75 
3/31/2014,217.79 
4/1/2014,223.08 
4/2/2014,221.73 
4/3/2014,221.44 
4/4/2014,219.70 
4/7/2014,220.53 
4/8/2014,220.40 
4/9/2014,220.48 
4/10/2014,224.42 
4/11/2014,235.64 
4/14/2014,247.42 
4/15/2014,259.79 
4/16/2014,272.77 
4/17/2014,278.60 
4/18/2014,278.49 
4/21/2014,264.57 
4/22/2014,270.82 
4/23/2014,261.69 
4/24/2014,253.42 
4/25/2014,252.84 
4/28/2014,252.40 
4/29/2014,240.08 
4/30/2014,252.08 
5/2/2014,264.59 
5/5/2014,262.10 
5/6/2014,254.47 
5/7/2014,250.81 
5/8/2014,263.35 
5/9/2014,266.93 
5/12/2014,261.76 
5/13/2014,253.90 
5/14/2014,253.63 
5/15/2014,258.50 
5/16/2014,264.08 
5/19/2014,277.11 
5/20/2014,273.38 
5/21/2014,271.54 
5/22/2014,283.06 
5/23/2014,277.64 
5/26/2014,277.23 
5/27/2014,282.40 
5/28/2014,296.24 
5/29/2014,311.05 
5/30/2014,326.60 
6/2/2014,342.31 
6/3/2014,346.58 
6/4/2014,330.52 
6/5/2014,347.04 
6/6/2014,338.12 
6/9/2014,355.02 
6/10/2014,372.77 
6/11/2014,391.40 
6/12/2014,383.86 
6/13/2014,370.92 
6/16/2014,389.46 
6/17/2014,385.37 
6/18/2014,373.17 
6/19/2014,365.39 
6/20/2014,367.71 
6/23/2014,371.56 
6/24/2014,370.64 
6/25/2014,362.33 
6/26/2014,379.39 
6/27/2014,382.74 
6/30/2014,373.43 
7/1/2014,386.88 
7/2/2014,393.12 
7/3/2014,386.85 
7/4/2014,385.46 
7/7/2014,387.49 
7/8/2014,388.25 
7/9/2014,389.47 
7/10/2014,391.50 
7/11/2014,371.93 
7/14/2014,383.24 
7/15/2014,378.33 
7/16/2014,382.02 
7/17/2014,387.17 
7/18/2014,384.26 
7/21/2014,382.40 
7/22/2014,383.43 
7/23/2014,380.93 
7/24/2014,378.23 
7/28/2014,374.81 
8/4/2014,383.56 
8/5/2014,380.86 
8/6/2014,375.28 
8/7/2014,378.23 
8/8/2014,374.98 
8/11/2014,356.24 
8/12/2014,351.14 
8/13/2014,367.95 
8/15/2014,381.35 
8/18/2014,384.42 
8/19/2014,374.11 
8/20/2014,377.06 
8/21/2014,375.80 
8/22/2014,375.27 
8/25/2014,370.63 
8/26/2014,367.21 
8/27/2014,359.11 
8/28/2014,361.85 
8/29/2014,371.13 
9/1/2014,368.91 
9/2/2014,383.34 
9/3/2014,395.48 
9/4/2014,408.82 
9/5/2014,408.27 
9/8/2014,413.79 
9/9/2014,416.30 
9/10/2014,408.78 
9/11/2014,411.80 
9/12/2014,408.19 
9/15/2014,405.63 
9/16/2014,406.99 
9/17/2014,409.64 
9/18/2014,397.96 
9/19/2014,395.96 
9/22/2014,402.49 
9/23/2014,422.61 
9/24/2014,443.74 
9/25/2014,450.32 
9/26/2014,441.05 
9/29/2014,419.00 
9/30/2014,435.77 
10/1/2014,443.78 
10/2/2014,465.96 
10/3/2014,482.77 
10/9/2014,493.36 
10/10/2014,518.02 
10/13/2014,543.92 
10/14/2014,553.13 
10/15/2014,527.72 
10/16/2014,554.10 
10/17/2014,550.54 
10/20/2014,547.37 
10/21/2014,532.35 
10/22/2014,522.74 
10/23/2014,529.27 
10/24/2014,460.35 
10/27/2014,450.62 
10/28/2014,441.67 
10/29/2014,432.96 
10/30/2014,453.67 
10/31/2014,476.35 
11/5/2014,500.16 
11/6/2014,518.46 
11/7/2014,544.38 
11/10/2014,571.25 
11/11/2014,598.88 
11/12/2014,628.82 
11/13/2014,660.26 
11/14/2014,693.27 
11/17/2014,727.93 
11/18/2014,764.32 
11/19/2014,744.90 
11/20/2014,707.66 
11/21/2014,688.87 
11/24/2014,655.26 
11/25/2014,687.82 
11/26/2014,690.34 
11/27/2014,667.38 
11/28/2014,663.94 
12/1/2014,675.99 
12/2/2014,682.38 
12/3/2014,681.23 
12/4/2014,664.26 
12/5/2014,656.30 
12/8/2014,645.22 
12/9/2014,677.48 
12/10/2014,644.15 
12/11/2014,611.95 
12/12/2014,581.36 
12/15/2014,552.30 
12/16/2014,524.69 
12/17/2014,510.10 
12/18/2014,487.05 
12/19/2014,511.40 
12/22/2014,510.44 
12/23/2014,497.79 
12/24/2014,486.29 
12/26/2014,469.87 
12/29/2014,468.22 
12/30/2014,452.81 
12/31/2014,475.45 
1/1/2015,473.18 
1/2/2015,472.04 
1/5/2015,495.64 
1/6/2015,501.43 
1/7/2015,481.13 
1/8/2015,482.88 
1/9/2015,492.45 
1/12/2015,490.00 
1/13/2015,485.56 
1/14/2015,484.99 
1/15/2015,491.24 
1/16/2015,499.46 
1/19/2015,524.43 
1/20/2015,550.65 
1/21/2015,578.18 
1/22/2015,604.59 
1/23/2015,580.18 
1/26/2015,605.37 
1/27/2015,619.00 
1/28/2015,609.34 
1/29/2015,605.85 
1/30/2015,602.91 
2/2/2015,609.07 
2/3/2015,608.62 
2/4/2015,595.95 
2/6/2015,581.01 
2/9/2015,575.98 
2/10/2015,604.77 
2/11/2015,633.73 
2/12/2015,620.84 
2/13/2015,624.48 
2/16/2015,614.36 
2/17/2015,583.65 
2/18/2015,554.47 
2/19/2015,550.50 
2/20/2015,549.48 
2/23/2015,547.35 
2/24/2015,525.04 
2/25/2015,518.07 
2/26/2015,532.72 
2/27/2015,531.48 
3/2/2015,524.23 
3/3/2015,527.42 
3/4/2015,521.89 
3/5/2015,522.14 
3/6/2015,520.89 
3/9/2015,512.57 
3/10/2015,507.74 
3/11/2015,504.18 
3/12/2015,503.95 
3/13/2015,527.34 
3/16/2015,518.74 
3/17/2015,509.62 
3/18/2015,499.71 
3/19/2015,503.09 
3/20/2015,523.56 
3/24/2015,531.03 
3/25/2015,527.35 
3/26/2015,528.01 
3/27/2015,517.17 
3/30/2015,491.32 
3/31/2015,515.88 
4/1/2015,503.40 
4/2/2015,511.23 
4/3/2015,500.89 
4/6/2015,525.17 
4/7/2015,514.15 
4/8/2015,537.99 
4/9/2015,564.88 
4/10/2015,565.68 
4/13/2015,572.06 
4/14/2015,569.20 
4/15/2015,574.14 
4/16/2015,578.04 
4/17/2015,556.99 
4/20/2015,536.49 
4/21/2015,523.07 
4/22/2015,549.22 
4/23/2015,570.13 
4/24/2015,546.82 
4/27/2015,541.31 
4/28/2015,549.95 
4/29/2015,546.43 
4/30/2015,546.97 
5/4/2015,559.22 
5/5/2015,559.46 
5/6/2015,560.90 
5/7/2015,552.08 
5/8/2015,542.96 
5/11/2015,523.65 
5/12/2015,527.92 
5/13/2015,521.34 
5/14/2015,455.32 
5/15/2015,455.42 
5/18/2015,447.97 
5/19/2015,442.59 
5/20/2015,431.01 
5/21/2015,438.90 
5/22/2015,440.84 
5/25/2015,437.31 
5/26/2015,431.71 
5/27/2015,432.27 
5/28/2015,446.01 
5/29/2015,468.16 
6/1/2015,468.96 
6/2/2015,468.41 
6/3/2015,469.77 
6/4/2015,486.84 
6/5/2015,482.87 
6/8/2015,493.55 
6/9/2015,496.97 
6/10/2015,494.95 
6/11/2015,495.07 
6/12/2015,496.47 
6/15/2015,497.48 
6/16/2015,494.55 
6/17/2015,491.08 
6/18/2015,483.54 
6/19/2015,471.38 
6/22/2015,460.41 
6/23/2015,463.19 
6/24/2015,478.34 
6/25/2015,467.51 
6/26/2015,462.03 
6/29/2015,465.99 
6/30/2015,468.60 
7/1/2015,480.25 
7/2/2015,477.67 
7/3/2015,477.84 
7/6/2015,479.26 
7/7/2015,501.66 
7/8/2015,486.46 
7/9/2015,477.54 
7/10/2015,482.18 
7/13/2015,480.43 
7/14/2015,479.55 
7/15/2015,481.16 
7/16/2015,480.27 
7/22/2015,469.69 
7/23/2015,459.12 
7/24/2015,460.00 
7/27/2015,446.36 
7/28/2015,450.42 
7/29/2015,450.75 
7/30/2015,451.87 
7/31/2015,447.78 
8/3/2015,445.82 
8/4/2015,438.57 
8/5/2015,441.10 
8/6/2015,457.33 
8/7/2015,446.99 
8/10/2015,440.94 
8/11/2015,443.79 
8/12/2015,431.98 
8/13/2015,434.27 
8/17/2015,425.82 
8/18/2015,419.97 
8/19/2015,418.38 
8/20/2015,404.37 
8/21/2015,405.29 
8/24/2015,385.03 
8/25/2015,392.66 
8/26/2015,388.72 
8/27/2015,404.29 
8/28/2015,415.62 
8/31/2015,410.42 
9/1/2015,409.26 
9/2/2015,400.04 
9/3/2015,397.20 
9/4/2015,388.28 
9/7/2015,373.78 
9/8/2015,378.00 
9/9/2015,383.90 
9/10/2015,377.35 
9/11/2015,373.53 
9/14/2015,371.64 
9/15/2015,370.07 
9/16/2015,370.05 
9/17/2015,370.06 
9/18/2015,375.56 
9/21/2015,374.88 
9/22/2015,372.03 
9/23/2015,372.51 
9/28/2015,370.73 
9/29/2015,364.08 
9/30/2015,363.18 
10/1/2015,363.36 
10/2/2015,364.13 
10/5/2015,368.10 
10/6/2015,386.35 
10/7/2015,395.33 
10/8/2015,390.73 
10/9/2015,394.33 
10/12/2015,410.91 
10/13/2015,410.23 
10/14/2015,409.92 
10/15/2015,410.68 
10/16/2015,417.75 
10/19/2015,424.71 
10/20/2015,432.51 
10/21/2015,427.44 
10/22/2015,427.46 
10/26/2015,426.53 
10/27/2015,423.96 
10/28/2015,423.99 
10/29/2015,425.46 
10/30/2015,420.52 
11/2/2015,418.87 
11/3/2015,420.91 
11/4/2015,426.09 
11/5/2015,424.43 
11/6/2015,419.36 
11/9/2015,416.27 
11/10/2015,407.02 
11/11/2015,405.61 
11/12/2015,417.62 
11/13/2015,435.14 
11/16/2015,449.15 
11/17/2015,469.99 
11/18/2015,489.14 
11/19/2015,488.39 
11/20/2015,484.89 
11/23/2015,494.24 
11/24/2015,494.34 
11/25/2015,494.77 
11/26/2015,519.17 
11/27/2015,524.24 
11/30/2015,511.62 
12/1/2015,504.52 
12/2/2015,516.79 
12/3/2015,516.01 
12/4/2015,516.01 
12/7/2015,541.81 
12/8/2015,568.90 
12/9/2015,596.94 
12/10/2015,626.78 
12/11/2015,658.11 
12/14/2015,688.98 
12/15/2015,706.25 
12/16/2015,698.65 
12/17/2015,679.07 
12/18/2015,706.38 
12/21/2015,707.42 
12/22/2015,703.59 
12/23/2015,689.85 
12/28/2015,680.04 
12/29/2015,681.27 
12/30/2015,701.83 
12/31/2015,697.14 
1/1/2016,697.32 
1/4/2016,700.70 
1/5/2016,697.10 
1/6/2016,702.09 
1/7/2016,721.38 
1/8/2016,712.81 
1/11/2016,702.20 
1/12/2016,669.43 
1/13/2016,638.93 
1/14/2016,612.58 
1/15/2016,590.16 
1/18/2016,575.77 
1/19/2016,597.50 
1/20/2016,596.44 
1/21/2016,589.62 
1/22/2016,597.33 
1/25/2016,621.48 
1/26/2016,614.23 
1/27/2016,609.73 
1/28/2016,619.14 
1/29/2016,615.47 
2/1/2016,614.93 
2/2/2016,615.55 
2/3/2016,638.64 
2/4/2016,670.57 
2/8/2016,663.76 
2/9/2016,658.96 
2/10/2016,654.83 
2/11/2016,672.37 
2/12/2016,671.79 
2/15/2016,684.02 
2/16/2016,674.43 
2/17/2016,651.81 
2/18/2016,643.43 
2/19/2016,626.15 
2/22/2016,612.36 
2/23/2016,594.18 
2/24/2016,596.99 
2/25/2016,585.07 
2/26/2016,586.93 
2/29/2016,580.53 
3/1/2016,609.55 
3/2/2016,640.02 
3/3/2016,641.44 
3/4/2016,649.63 
3/7/2016,666.53 
3/8/2016,662.84 
3/9/2016,658.96 
3/10/2016,646.72 
3/11/2016,638.06 
3/14/2016,656.29 
3/15/2016,650.43 
3/16/2016,652.53 
3/17/2016,651.88 
3/18/2016,644.04 
3/21/2016,662.70 
3/22/2016,655.56 
3/24/2016,647.63 
3/25/2016,650.40 
3/28/2016,649.60 
3/29/2016,650.13 
