ds,y
2014/03/05,230.2
2014/03/06,234.08
2014/03/07,232.8
2014/03/10,241.1
2014/03/11,245.61
2014/03/12,240.54
2014/03/13,234.17
2014/03/14,237.83
2014/03/17,237.14
2014/03/18,236.04
2014/03/19,232.96
2014/03/20,230.25
2014/03/21,224.12
2014/03/24,220.19
2014/03/25,221.85
2014/03/26,226.15
2014/03/27,229.11
2014/03/28,226.07
2014/03/31,223.76
2014/04/01,227.02
2014/04/02,228.38
2014/04/03,232.15
2014/04/04,231.5
2014/04/07,230.02
2014/04/08,231.42
2014/04/09,235.93
2014/04/10,237.81
2014/04/11,235.21
2014/04/14,234.3
2014/04/15,233.57
2014/04/16,233.19
2014/04/17,232.44
2014/04/18,231.01
2014/04/21,230.03
2014/04/22,232.66
2014/04/23,230.72
2014/04/24,228.74
2014/04/25,229.96
2014/04/28,228.08
2014/04/29,227.5
2014/04/30,231.93
2014/05/02,226.66
2014/05/05,221.33
2014/05/06,218.73
2014/05/07,217.45
2014/05/08,222.9
2014/05/09,220.72
2014/05/12,218.01
2014/05/13,220.24
2014/05/14,222.2
2014/05/15,223.04
2014/05/16,220.26
2014/05/19,220.23
2014/05/20,218.19
2014/05/21,218.0
2014/05/22,217.88
2014/05/23,218.17
2014/05/26,218.59
2014/05/27,218.56
2014/05/28,218.55
2014/05/29,221.29
2014/05/30,220.52
2014/06/02,219.17
2014/06/03,218.93
2014/06/04,218.05
2014/06/05,219.05
2014/06/06,220.11
2014/06/09,224.86
2014/06/10,225.18
2014/06/11,224.61
2014/06/12,223.63
2014/06/13,219.35
2014/06/16,218.06
2014/06/17,216.96
2014/06/18,216.77
2014/06/19,211.69
2014/06/20,210.99
2014/06/23,212.4
2014/06/24,211.58
2014/06/25,213.92
2014/06/26,218.68
2014/06/27,217.94
2014/06/30,224.34
2014/07/01,224.46
2014/07/02,224.51
2014/07/03,224.53
2014/07/04,224.67
2014/07/07,224.15
2014/07/08,222.06
2014/07/09,222.47
2014/07/10,223.24
2014/07/11,222.31
2014/07/14,224.18
2014/07/15,223.73
2014/07/16,222.11
2014/07/17,224.22
2014/07/18,228.48
2014/07/21,233.34
2014/07/22,233.24
2014/07/23,235.24
2014/07/24,234.92
2014/07/28,232.4
2014/08/04,226.37
2014/08/05,228.53
2014/08/06,227.33
2014/08/07,227.26
2014/08/08,226.53
2014/08/11,217.81
2014/08/12,221.2
2014/08/13,222.57
2014/08/15,226.89
2014/08/18,223.82
2014/08/19,222.11
2014/08/20,223.31
2014/08/21,225.05
2014/08/22,224.99
2014/08/25,222.98
2014/08/26,221.79
2014/08/27,219.6
2014/08/28,219.74
2014/08/29,222.67
2014/09/01,221.03
2014/09/02,225.33
2014/09/03,225.94
2014/09/04,224.7
2014/09/05,223.86
2014/09/08,225.31
2014/09/09,225.67
2014/09/10,226.82
2014/09/11,227.91
2014/09/12,231.81
2014/09/15,229.97
2014/09/16,231.49
2014/09/17,230.27
2014/09/18,230.83
2014/09/19,228.66
2014/09/22,226.94
2014/09/23,227.06
2014/09/24,227.23
2014/09/25,226.09
2014/09/26,224.81
2014/09/29,224.3
2014/09/30,226.05
2014/10/01,225.73
2014/10/02,225.75
2014/10/03,225.95
2014/10/09,223.26
2014/10/10,223.56
2014/10/13,225.04
2014/10/14,225.02
2014/10/15,221.5
2014/10/16,211.44
2014/10/17,207.92
2014/10/20,203.54
2014/10/21,201.7
2014/10/22,204.53
2014/10/23,203.45
2014/10/24,206.85
2014/10/27,205.36
2014/10/28,205.99
2014/10/29,204.1
2014/10/30,204.92
2014/10/31,204.39
2014/11/05,204.39
2014/11/06,201.3
2014/11/07,206.31
2014/11/10,208.02
2014/11/11,208.06
2014/11/12,209.3
2014/11/13,207.72
2014/11/14,204.88
2014/11/17,205.08
2014/11/18,205.82
2014/11/19,201.29
2014/11/20,200.74
2014/11/21,202.54
2014/11/24,200.77
2014/11/25,199.54
2014/11/26,199.06
2014/11/27,197.78
2014/11/28,189.62
2014/12/01,182.69
2014/12/02,185.28
2014/12/03,185.84
2014/12/04,187.13
2014/12/05,185.78
2014/12/08,183.97
2014/12/09,183.48
2014/12/10,179.89
2014/12/11,181.61
2014/12/12,177.92
2014/12/15,181.86
2014/12/16,172.77
2014/12/17,172.52
2014/12/18,176.16
2014/12/19,177.38
2014/12/22,181.07
2014/12/23,180.81
2014/12/24,181.34
2014/12/26,179.4
2014/12/29,180.13
2014/12/30,177.03
2014/12/31,176.52
2015/01/01,177.62
2015/01/02,179.69
2015/01/05,176.73
2015/01/06,175.56
2015/01/07,178.53
2015/01/08,182.83
